key	0	1	2	3	4	5	6	year	month	decade	year_in_decade
189501	0.000	0.000	0.000	0.952	0.048	0.000	0.000	1895	01	1890	5
189502	0.000	0.000	0.000	0.923	0.077	0.000	0.000	1895	02	1890	5
189503	0.000	0.000	0.000	0.898	0.086	0.016	0.000	1895	03	1890	5
189504	0.000	0.000	0.003	0.885	0.083	0.021	0.008	1895	04	1890	5
189505	0.000	0.000	0.057	0.777	0.105	0.036	0.025	1895	05	1890	5
189506	0.000	0.016	0.077	0.654	0.119	0.070	0.064	1895	06	1890	5
189507	0.004	0.034	0.052	0.548	0.158	0.092	0.111	1895	07	1890	5
189508	0.008	0.038	0.072	0.529	0.184	0.087	0.081	1895	08	1890	5
189509	0.033	0.044	0.051	0.632	0.143	0.047	0.049	1895	09	1890	5
189510	0.043	0.047	0.076	0.648	0.130	0.005	0.049	1895	10	1890	5
189511	0.042	0.056	0.085	0.623	0.116	0.029	0.049	1895	11	1890	5
189512	0.024	0.053	0.112	0.631	0.084	0.050	0.046	1895	12	1890	5
189601	0.026	0.058	0.113	0.606	0.100	0.056	0.041	1896	01	1890	6
189602	0.013	0.044	0.085	0.722	0.069	0.025	0.041	1896	02	1890	6
189603	0.008	0.032	0.118	0.707	0.056	0.025	0.055	1896	03	1890	6
189604	0.007	0.044	0.132	0.628	0.103	0.013	0.073	1896	04	1890	6
189605	0.015	0.082	0.138	0.461	0.171	0.045	0.089	1896	05	1890	6
189606	0.015	0.072	0.180	0.504	0.105	0.062	0.063	1896	06	1890	6
189607	0.005	0.064	0.129	0.526	0.145	0.061	0.069	1896	07	1890	6
189608	0.016	0.082	0.182	0.482	0.128	0.036	0.075	1896	08	1890	6
189609	0.012	0.079	0.101	0.537	0.121	0.071	0.078	1896	09	1890	6
189610	0.002	0.044	0.092	0.616	0.151	0.045	0.050	1896	10	1890	6
189611	0.002	0.029	0.082	0.573	0.175	0.080	0.058	1896	11	1890	6
189612	0.015	0.038	0.090	0.618	0.158	0.037	0.044	1896	12	1890	6
189701	0.014	0.032	0.064	0.634	0.153	0.078	0.025	1897	01	1890	7
189702	0.002	0.034	0.071	0.602	0.181	0.079	0.032	1897	02	1890	7
189703	0.002	0.020	0.032	0.511	0.246	0.119	0.070	1897	03	1890	7
189704	0.002	0.023	0.031	0.638	0.146	0.121	0.041	1897	04	1890	7
189705	0.005	0.022	0.032	0.756	0.092	0.074	0.019	1897	05	1890	7
189706	0.017	0.015	0.037	0.754	0.088	0.052	0.037	1897	06	1890	7
189707	0.019	0.013	0.073	0.705	0.065	0.062	0.063	1897	07	1890	7
189708	0.011	0.021	0.080	0.753	0.053	0.030	0.051	1897	08	1890	7
189709	0.028	0.017	0.152	0.723	0.040	0.010	0.031	1897	09	1890	7
189710	0.029	0.047	0.210	0.588	0.051	0.041	0.033	1897	10	1890	7
189711	0.034	0.073	0.176	0.623	0.049	0.034	0.012	1897	11	1890	7
189712	0.019	0.061	0.188	0.623	0.035	0.062	0.012	1897	12	1890	7
189801	0.021	0.041	0.115	0.717	0.048	0.044	0.013	1898	01	1890	8
189802	0.025	0.051	0.125	0.700	0.058	0.024	0.017	1898	02	1890	8
189803	0.035	0.052	0.124	0.641	0.111	0.023	0.012	1898	03	1890	8
189804	0.054	0.038	0.133	0.666	0.082	0.015	0.012	1898	04	1890	8
189805	0.038	0.056	0.147	0.598	0.083	0.059	0.019	1898	05	1890	8
189806	0.048	0.069	0.093	0.615	0.087	0.062	0.026	1898	06	1890	8
189807	0.037	0.052	0.096	0.615	0.090	0.078	0.032	1898	07	1890	8
189808	0.038	0.064	0.076	0.625	0.080	0.100	0.017	1898	08	1890	8
189809	0.038	0.075	0.101	0.585	0.114	0.072	0.015	1898	09	1890	8
189810	0.023	0.058	0.138	0.535	0.149	0.068	0.029	1898	10	1890	8
189811	0.026	0.049	0.104	0.600	0.108	0.089	0.026	1898	11	1890	8
189812	0.021	0.051	0.104	0.683	0.088	0.041	0.012	1898	12	1890	8
189901	0.018	0.048	0.102	0.676	0.102	0.042	0.012	1899	01	1890	9
189902	0.035	0.020	0.101	0.628	0.163	0.034	0.020	1899	02	1890	9
189903	0.006	0.019	0.085	0.662	0.133	0.071	0.023	1899	03	1890	9
189904	0.010	0.057	0.077	0.751	0.079	0.019	0.007	1899	04	1890	9
189905	0.006	0.078	0.103	0.695	0.072	0.033	0.013	1899	05	1890	9
189906	0.006	0.082	0.097	0.693	0.081	0.027	0.013	1899	06	1890	9
189907	0.015	0.052	0.103	0.672	0.098	0.048	0.013	1899	07	1890	9
189908	0.024	0.073	0.101	0.643	0.076	0.066	0.016	1899	08	1890	9
189909	0.029	0.084	0.140	0.667	0.050	0.031	0.000	1899	09	1890	9
189910	0.013	0.100	0.168	0.598	0.078	0.031	0.013	1899	10	1890	9
189911	0.033	0.122	0.186	0.567	0.082	0.010	0.000	1899	11	1890	9
189912	0.021	0.128	0.182	0.607	0.060	0.002	0.000	1899	12	1890	9
190001	0.041	0.123	0.164	0.632	0.039	0.000	0.000	1900	01	1900	0
190002	0.052	0.056	0.092	0.762	0.022	0.004	0.012	1900	02	1900	0
190003	0.068	0.066	0.086	0.725	0.035	0.004	0.016	1900	03	1900	0
190004	0.031	0.090	0.095	0.642	0.086	0.038	0.020	1900	04	1900	0
190005	0.077	0.063	0.153	0.611	0.039	0.036	0.021	1900	05	1900	0
190006	0.112	0.088	0.116	0.521	0.105	0.040	0.019	1900	06	1900	0
190007	0.119	0.066	0.087	0.579	0.066	0.049	0.034	1900	07	1900	0
190008	0.121	0.062	0.099	0.628	0.019	0.043	0.029	1900	08	1900	0
190009	0.100	0.071	0.115	0.557	0.058	0.043	0.056	1900	09	1900	0
190010	0.096	0.091	0.104	0.552	0.051	0.056	0.050	1900	10	1900	0
190011	0.071	0.079	0.103	0.651	0.052	0.027	0.016	1900	11	1900	0
190012	0.091	0.092	0.084	0.677	0.028	0.019	0.009	1900	12	1900	0
190101	0.099	0.085	0.098	0.665	0.035	0.012	0.005	1901	01	1900	1
190102	0.069	0.096	0.134	0.636	0.048	0.014	0.003	1901	02	1900	1
190103	0.059	0.087	0.102	0.699	0.035	0.007	0.011	1901	03	1900	1
190104	0.057	0.076	0.094	0.735	0.015	0.011	0.012	1901	04	1900	1
190105	0.048	0.078	0.103	0.673	0.084	0.005	0.009	1901	05	1900	1
190106	0.073	0.051	0.162	0.593	0.100	0.014	0.006	1901	06	1900	1
190107	0.078	0.086	0.234	0.487	0.086	0.015	0.014	1901	07	1900	1
190108	0.058	0.156	0.195	0.438	0.035	0.073	0.046	1901	08	1900	1
190109	0.103	0.081	0.206	0.438	0.050	0.086	0.037	1901	09	1900	1
190110	0.079	0.159	0.152	0.472	0.064	0.044	0.031	1901	10	1900	1
190111	0.132	0.138	0.174	0.468	0.064	0.022	0.002	1901	11	1900	1
190112	0.119	0.143	0.196	0.423	0.073	0.023	0.022	1901	12	1900	1
190201	0.130	0.159	0.195	0.439	0.045	0.026	0.006	1902	01	1900	2
190202	0.134	0.146	0.178	0.449	0.049	0.036	0.007	1902	02	1900	2
190203	0.117	0.120	0.182	0.485	0.054	0.016	0.027	1902	03	1900	2
190204	0.135	0.164	0.181	0.447	0.038	0.012	0.022	1902	04	1900	2
190205	0.109	0.144	0.148	0.513	0.047	0.011	0.028	1902	05	1900	2
190206	0.116	0.130	0.138	0.543	0.033	0.010	0.030	1902	06	1900	2
190207	0.122	0.091	0.152	0.446	0.097	0.059	0.034	1902	07	1900	2
190208	0.128	0.137	0.141	0.422	0.064	0.052	0.056	1902	08	1900	2
190209	0.122	0.057	0.101	0.547	0.071	0.042	0.059	1902	09	1900	2
190210	0.123	0.065	0.104	0.547	0.063	0.036	0.063	1902	10	1900	2
190211	0.095	0.069	0.061	0.568	0.118	0.051	0.037	1902	11	1900	2
190212	0.064	0.057	0.073	0.564	0.123	0.075	0.043	1902	12	1900	2
190301	0.056	0.052	0.087	0.569	0.138	0.057	0.039	1903	01	1900	3
190302	0.037	0.058	0.062	0.499	0.201	0.065	0.078	1903	02	1900	3
190303	0.037	0.041	0.051	0.540	0.201	0.045	0.085	1903	03	1900	3
190304	0.019	0.047	0.074	0.597	0.154	0.087	0.022	1903	04	1900	3
190305	0.013	0.060	0.065	0.587	0.147	0.083	0.045	1903	05	1900	3
190306	0.006	0.025	0.096	0.599	0.172	0.064	0.038	1903	06	1900	3
190307	0.006	0.028	0.103	0.556	0.127	0.104	0.076	1903	07	1900	3
190308	0.021	0.053	0.074	0.514	0.114	0.119	0.104	1903	08	1900	3
190309	0.003	0.040	0.106	0.585	0.079	0.103	0.083	1903	09	1900	3
190310	0.003	0.060	0.115	0.586	0.072	0.069	0.095	1903	10	1900	3
190311	0.025	0.060	0.117	0.609	0.091	0.036	0.062	1903	11	1900	3
190312	0.054	0.070	0.097	0.623	0.071	0.039	0.046	1903	12	1900	3
190401	0.054	0.075	0.120	0.590	0.096	0.030	0.035	1904	01	1900	4
190402	0.078	0.071	0.111	0.558	0.117	0.036	0.029	1904	02	1900	4
190403	0.093	0.077	0.128	0.382	0.166	0.111	0.043	1904	03	1900	4
190404	0.098	0.078	0.102	0.509	0.144	0.054	0.016	1904	04	1900	4
190405	0.089	0.073	0.096	0.548	0.144	0.037	0.014	1904	05	1900	4
190406	0.097	0.054	0.082	0.573	0.118	0.052	0.025	1904	06	1900	4
190407	0.080	0.045	0.100	0.553	0.117	0.049	0.056	1904	07	1900	4
190408	0.060	0.025	0.110	0.560	0.106	0.054	0.086	1904	08	1900	4
190409	0.036	0.052	0.095	0.558	0.072	0.113	0.075	1904	09	1900	4
190410	0.036	0.075	0.123	0.513	0.103	0.095	0.056	1904	10	1900	4
190411	0.057	0.116	0.133	0.563	0.084	0.019	0.028	1904	11	1900	4
190412	0.059	0.094	0.168	0.570	0.071	0.026	0.012	1904	12	1900	4
190501	0.037	0.062	0.157	0.639	0.064	0.032	0.008	1905	01	1900	5
190502	0.031	0.076	0.154	0.593	0.097	0.039	0.009	1905	02	1900	5
190503	0.032	0.082	0.151	0.566	0.056	0.089	0.026	1905	03	1900	5
190504	0.051	0.090	0.093	0.478	0.093	0.095	0.100	1905	04	1900	5
190505	0.018	0.058	0.078	0.519	0.119	0.068	0.141	1905	05	1900	5
190506	0.017	0.033	0.078	0.507	0.108	0.089	0.168	1905	06	1900	5
190507	0.019	0.033	0.068	0.434	0.121	0.120	0.205	1905	07	1900	5
190508	0.019	0.048	0.058	0.445	0.118	0.153	0.160	1905	08	1900	5
190509	0.016	0.041	0.060	0.465	0.143	0.153	0.122	1905	09	1900	5
190510	0.008	0.021	0.069	0.487	0.186	0.112	0.117	1905	10	1900	5
190511	0.008	0.011	0.083	0.467	0.148	0.147	0.136	1905	11	1900	5
190512	0.008	0.019	0.075	0.482	0.166	0.143	0.107	1905	12	1900	5
190601	0.008	0.008	0.064	0.529	0.138	0.143	0.110	1906	01	1900	6
190602	0.008	0.009	0.061	0.588	0.162	0.076	0.097	1906	02	1900	6
190603	0.008	0.014	0.040	0.515	0.217	0.107	0.098	1906	03	1900	6
190604	0.016	0.013	0.059	0.546	0.173	0.083	0.110	1906	04	1900	6
190605	0.000	0.007	0.017	0.574	0.155	0.072	0.174	1906	05	1900	6
190606	0.000	0.006	0.023	0.558	0.152	0.077	0.184	1906	06	1900	6
190607	0.000	0.001	0.012	0.466	0.226	0.103	0.191	1906	07	1900	6
190608	0.000	0.008	0.010	0.375	0.208	0.178	0.222	1906	08	1900	6
190609	0.000	0.000	0.017	0.429	0.174	0.188	0.192	1906	09	1900	6
190610	0.000	0.000	0.008	0.447	0.206	0.216	0.123	1906	10	1900	6
190611	0.000	0.002	0.013	0.465	0.213	0.200	0.107	1906	11	1900	6
190612	0.000	0.002	0.014	0.493	0.138	0.226	0.128	1906	12	1900	6
190701	0.000	0.006	0.033	0.365	0.222	0.135	0.239	1907	01	1900	7
190702	0.000	0.010	0.033	0.482	0.130	0.161	0.185	1907	02	1900	7
190703	0.007	0.034	0.071	0.464	0.112	0.123	0.188	1907	03	1900	7
190704	0.000	0.016	0.024	0.568	0.107	0.130	0.154	1907	04	1900	7
190705	0.000	0.010	0.014	0.521	0.150	0.118	0.187	1907	05	1900	7
190706	0.000	0.006	0.015	0.529	0.143	0.098	0.209	1907	06	1900	7
190707	0.000	0.000	0.031	0.491	0.127	0.100	0.250	1907	07	1900	7
190708	0.000	0.012	0.031	0.475	0.154	0.091	0.238	1907	08	1900	7
190709	0.000	0.000	0.012	0.566	0.118	0.112	0.192	1907	09	1900	7
190710	0.000	0.000	0.017	0.584	0.143	0.092	0.163	1907	10	1900	7
190711	0.000	0.000	0.011	0.604	0.181	0.092	0.112	1907	11	1900	7
190712	0.000	0.000	0.001	0.625	0.209	0.063	0.101	1907	12	1900	7
190801	0.000	0.000	0.009	0.692	0.172	0.058	0.069	1908	01	1900	8
190802	0.000	0.000	0.006	0.638	0.218	0.078	0.059	1908	02	1900	8
190803	0.000	0.000	0.011	0.729	0.138	0.062	0.060	1908	03	1900	8
190804	0.000	0.000	0.027	0.733	0.126	0.067	0.047	1908	04	1900	8
190805	0.000	0.000	0.018	0.599	0.165	0.143	0.075	1908	05	1900	8
190806	0.000	0.000	0.027	0.684	0.098	0.099	0.092	1908	06	1900	8
190807	0.000	0.000	0.019	0.664	0.134	0.086	0.096	1908	07	1900	8
190808	0.000	0.000	0.030	0.606	0.157	0.087	0.120	1908	08	1900	8
190809	0.000	0.000	0.092	0.594	0.155	0.056	0.104	1908	09	1900	8
190810	0.002	0.042	0.090	0.531	0.128	0.075	0.132	1908	10	1900	8
190811	0.041	0.057	0.084	0.521	0.095	0.086	0.115	1908	11	1900	8
190812	0.059	0.048	0.092	0.558	0.111	0.049	0.083	1908	12	1900	8
190901	0.050	0.049	0.111	0.492	0.108	0.076	0.114	1909	01	1900	9
190902	0.007	0.030	0.084	0.529	0.149	0.058	0.143	1909	02	1900	9
190903	0.005	0.020	0.132	0.551	0.135	0.035	0.123	1909	03	1900	9
190904	0.000	0.016	0.130	0.580	0.133	0.024	0.116	1909	04	1900	9
190905	0.000	0.024	0.129	0.565	0.118	0.045	0.119	1909	05	1900	9
190906	0.000	0.039	0.109	0.513	0.166	0.059	0.114	1909	06	1900	9
190907	0.003	0.025	0.120	0.490	0.134	0.113	0.116	1909	07	1900	9
190908	0.004	0.026	0.121	0.532	0.109	0.067	0.141	1909	08	1900	9
190909	0.007	0.079	0.079	0.567	0.072	0.043	0.153	1909	09	1900	9
190910	0.006	0.084	0.082	0.565	0.099	0.044	0.119	1909	10	1900	9
190911	0.021	0.073	0.083	0.508	0.093	0.084	0.138	1909	11	1900	9
190912	0.023	0.025	0.113	0.471	0.102	0.106	0.160	1909	12	1900	9
191001	0.008	0.025	0.135	0.421	0.149	0.100	0.162	1910	01	1910	0
191002	0.003	0.020	0.120	0.600	0.081	0.044	0.133	1910	02	1910	0
191003	0.010	0.083	0.196	0.609	0.006	0.008	0.088	1910	03	1910	0
191004	0.009	0.072	0.202	0.615	0.006	0.029	0.067	1910	04	1910	0
191005	0.027	0.059	0.174	0.638	0.012	0.039	0.050	1910	05	1910	0
191006	0.045	0.073	0.296	0.484	0.035	0.044	0.023	1910	06	1910	0
191007	0.064	0.114	0.264	0.434	0.072	0.046	0.007	1910	07	1910	0
191008	0.073	0.158	0.258	0.385	0.082	0.044	0.000	1910	08	1910	0
191009	0.113	0.088	0.217	0.484	0.058	0.018	0.022	1910	09	1910	0
191010	0.122	0.113	0.149	0.498	0.082	0.014	0.022	1910	10	1910	0
191011	0.156	0.091	0.128	0.533	0.046	0.023	0.022	1910	11	1910	0
191012	0.140	0.106	0.162	0.524	0.045	0.015	0.007	1910	12	1910	0
191101	0.166	0.078	0.117	0.491	0.074	0.049	0.026	1911	01	1910	1
191102	0.105	0.113	0.126	0.480	0.121	0.041	0.013	1911	02	1910	1
191103	0.114	0.129	0.189	0.419	0.102	0.044	0.003	1911	03	1910	1
191104	0.099	0.092	0.147	0.511	0.089	0.059	0.003	1911	04	1910	1
191105	0.086	0.125	0.167	0.490	0.060	0.059	0.012	1911	05	1910	1
191106	0.131	0.152	0.160	0.397	0.076	0.045	0.038	1911	06	1910	1
191107	0.116	0.128	0.145	0.384	0.136	0.054	0.038	1911	07	1910	1
191108	0.066	0.090	0.099	0.637	0.045	0.036	0.027	1911	08	1910	1
191109	0.065	0.101	0.067	0.648	0.074	0.011	0.034	1911	09	1910	1
191110	0.028	0.093	0.067	0.620	0.100	0.056	0.036	1911	10	1910	1
191111	0.021	0.082	0.061	0.638	0.101	0.055	0.042	1911	11	1910	1
191112	0.003	0.020	0.068	0.718	0.085	0.063	0.042	1911	12	1910	1
191201	0.006	0.009	0.077	0.716	0.108	0.041	0.042	1912	01	1910	2
191202	0.003	0.018	0.098	0.674	0.130	0.035	0.043	1912	02	1910	2
191203	0.000	0.012	0.035	0.718	0.129	0.045	0.061	1912	03	1910	2
191204	0.000	0.008	0.026	0.666	0.169	0.062	0.069	1912	04	1910	2
191205	0.000	0.012	0.021	0.645	0.179	0.069	0.074	1912	05	1910	2
191206	0.000	0.017	0.034	0.600	0.191	0.083	0.075	1912	06	1910	2
191207	0.000	0.009	0.032	0.562	0.175	0.107	0.115	1912	07	1910	2
191208	0.000	0.000	0.032	0.542	0.155	0.126	0.145	1912	08	1910	2
191209	0.000	0.003	0.036	0.539	0.151	0.119	0.151	1912	09	1910	2
191210	0.000	0.003	0.028	0.572	0.132	0.106	0.159	1912	10	1910	2
191211	0.000	0.004	0.050	0.660	0.064	0.089	0.132	1912	11	1910	2
191212	0.000	0.006	0.067	0.662	0.074	0.076	0.115	1912	12	1910	2
191301	0.000	0.006	0.052	0.626	0.110	0.093	0.113	1913	01	1910	3
191302	0.000	0.008	0.041	0.685	0.113	0.060	0.094	1913	02	1910	3
191303	0.001	0.012	0.021	0.656	0.113	0.074	0.123	1913	03	1910	3
191304	0.000	0.012	0.034	0.753	0.066	0.054	0.082	1913	04	1910	3
191305	0.000	0.011	0.038	0.765	0.073	0.056	0.057	1913	05	1910	3
191306	0.008	0.011	0.055	0.737	0.047	0.079	0.063	1913	06	1910	3
191307	0.008	0.024	0.097	0.647	0.040	0.094	0.090	1913	07	1910	3
191308	0.025	0.067	0.163	0.539	0.052	0.067	0.087	1913	08	1910	3
191309	0.012	0.049	0.091	0.609	0.081	0.078	0.080	1913	09	1910	3
191310	0.003	0.028	0.088	0.622	0.088	0.100	0.071	1913	10	1910	3
191311	0.008	0.032	0.106	0.607	0.104	0.080	0.064	1913	11	1910	3
191312	0.012	0.046	0.080	0.570	0.115	0.066	0.110	1913	12	1910	3
191401	0.019	0.026	0.132	0.513	0.070	0.093	0.147	1914	01	1910	4
191402	0.015	0.018	0.087	0.579	0.097	0.048	0.156	1914	02	1910	4
191403	0.009	0.030	0.087	0.592	0.116	0.069	0.097	1914	03	1910	4
191404	0.008	0.030	0.081	0.580	0.076	0.137	0.088	1914	04	1910	4
191405	0.009	0.058	0.116	0.523	0.068	0.104	0.122	1914	05	1910	4
191406	0.027	0.067	0.137	0.409	0.141	0.083	0.134	1914	06	1910	4
191407	0.046	0.092	0.115	0.376	0.107	0.137	0.127	1914	07	1910	4
191408	0.033	0.056	0.132	0.430	0.103	0.142	0.105	1914	08	1910	4
191409	0.008	0.055	0.140	0.499	0.133	0.087	0.077	1914	09	1910	4
191410	0.005	0.052	0.127	0.525	0.132	0.082	0.076	1914	10	1910	4
191411	0.028	0.071	0.140	0.561	0.105	0.028	0.068	1914	11	1910	4
191412	0.028	0.043	0.125	0.573	0.136	0.044	0.051	1914	12	1910	4
191501	0.022	0.025	0.123	0.543	0.137	0.086	0.065	1915	01	1910	5
191502	0.010	0.030	0.103	0.571	0.134	0.087	0.065	1915	02	1910	5
191503	0.026	0.058	0.116	0.524	0.113	0.095	0.069	1915	03	1910	5
191504	0.044	0.095	0.139	0.430	0.076	0.056	0.161	1915	04	1910	5
191505	0.009	0.034	0.066	0.563	0.064	0.061	0.204	1915	05	1910	5
191506	0.002	0.030	0.054	0.531	0.106	0.073	0.204	1915	06	1910	5
191507	0.000	0.025	0.042	0.411	0.157	0.064	0.300	1915	07	1910	5
191508	0.000	0.034	0.043	0.375	0.114	0.095	0.339	1915	08	1910	5
191509	0.000	0.024	0.045	0.396	0.125	0.108	0.302	1915	09	1910	5
191510	0.000	0.020	0.047	0.485	0.137	0.112	0.199	1915	10	1910	5
191511	0.000	0.013	0.026	0.511	0.165	0.119	0.166	1915	11	1910	5
191512	0.000	0.012	0.013	0.532	0.134	0.138	0.171	1915	12	1910	5
191601	0.000	0.002	0.038	0.369	0.135	0.122	0.334	1916	01	1910	6
191602	0.000	0.004	0.040	0.468	0.170	0.097	0.221	1916	02	1910	6
191603	0.004	0.016	0.096	0.379	0.184	0.128	0.192	1916	03	1910	6
191604	0.000	0.020	0.089	0.429	0.171	0.129	0.162	1916	04	1910	6
191605	0.000	0.013	0.080	0.431	0.190	0.106	0.179	1916	05	1910	6
191606	0.000	0.020	0.092	0.396	0.151	0.156	0.184	1916	06	1910	6
191607	0.000	0.007	0.057	0.423	0.231	0.082	0.199	1916	07	1910	6
191608	0.000	0.000	0.047	0.518	0.142	0.090	0.203	1916	08	1910	6
191609	0.000	0.000	0.071	0.555	0.113	0.083	0.177	1916	09	1910	6
191610	0.000	0.007	0.059	0.557	0.100	0.087	0.189	1916	10	1910	6
191611	0.000	0.013	0.094	0.552	0.111	0.091	0.139	1916	11	1910	6
191612	0.000	0.019	0.112	0.533	0.096	0.085	0.155	1916	12	1910	6
191701	0.000	0.029	0.130	0.518	0.081	0.090	0.153	1917	01	1910	7
191702	0.007	0.063	0.140	0.457	0.121	0.070	0.142	1917	02	1910	7
191703	0.007	0.077	0.126	0.449	0.144	0.086	0.111	1917	03	1910	7
191704	0.007	0.054	0.112	0.483	0.092	0.109	0.143	1917	04	1910	7
191705	0.009	0.056	0.079	0.502	0.102	0.091	0.161	1917	05	1910	7
191706	0.042	0.063	0.046	0.553	0.070	0.067	0.159	1917	06	1910	7
191707	0.040	0.066	0.082	0.529	0.044	0.078	0.161	1917	07	1910	7
191708	0.047	0.028	0.073	0.662	0.025	0.042	0.123	1917	08	1910	7
191709	0.070	0.016	0.073	0.663	0.033	0.027	0.118	1917	09	1910	7
191710	0.070	0.033	0.088	0.629	0.044	0.059	0.077	1917	10	1910	7
191711	0.070	0.046	0.134	0.621	0.045	0.066	0.017	1917	11	1910	7
191712	0.081	0.054	0.155	0.596	0.057	0.040	0.017	1917	12	1910	7
191801	0.062	0.094	0.123	0.572	0.065	0.057	0.028	1918	01	1910	8
191802	0.072	0.079	0.164	0.544	0.062	0.064	0.015	1918	02	1910	8
191803	0.086	0.094	0.201	0.503	0.066	0.046	0.005	1918	03	1910	8
191804	0.058	0.056	0.166	0.607	0.061	0.039	0.013	1918	04	1910	8
191805	0.061	0.078	0.148	0.636	0.042	0.024	0.011	1918	05	1910	8
191806	0.068	0.103	0.224	0.542	0.035	0.017	0.011	1918	06	1910	8
